Timestamp,Event,Value
1735576565.7919507,CAD operativo,54948
1735576565.801455,CAD operativo,54956
1735576565.8091753,CAD operativo,54964
1735576565.8177142,CAD operativo,54973
1735576565.8249116,CAD operativo,54981
1735576565.8337698,CAD operativo,54989
1735576565.8427913,CAD operativo,54998
1735576565.8499672,CAD operativo,55006
1735576565.8592777,CAD operativo,55014
1735576565.86698,CAD operativo,55022
1735576565.8749936,CAD operativo,55031
1735576565.8838902,CAD operativo,55039
1735576565.8927147,CAD operativo,55047
1735576565.900721,CAD operativo,55056
1735576565.9087205,CAD operativo,55064
1735576565.9168792,CAD operativo,55072
1735576565.9254725,CAD operativo,55081
1735576565.933732,CAD operativo,55089
1735576565.9420044,CAD operativo,55097
1735576565.950433,CAD operativo,55105
1735576565.9580872,CAD operativo,55114
1735576565.9671044,CAD operativo,55122
1735576565.9757373,CAD operativo,55130
1735576565.9832551,CAD operativo,55139
1735576565.9908903,CAD operativo,55147
1735576566.000785,CAD operativo,55155
1735576566.0087876,CAD operativo,55163
1735576566.016114,CAD operativo,55172
1735576566.0257235,CAD operativo,55180
1735576566.0337226,CAD operativo,55188
1735576566.0417392,CAD operativo,55197
1735576566.0493793,CAD operativo,55205
1735576566.0583773,CAD operativo,55213
1735576566.0662675,CAD operativo,55222
1735576566.0749164,CAD operativo,55230
1735576566.08322,CAD operativo,55238
1735576566.0912192,CAD operativo,55246
1735576566.099717,CAD operativo,55255
1735576566.1085389,CAD operativo,55263
1735576566.116032,CAD operativo,55271
1735576566.1244612,CAD operativo,55280
1735576566.1322913,CAD operativo,55288
1735576566.1417708,CAD operativo,55296
1735576566.149752,CAD operativo,55305
1735576566.1572347,CAD operativo,55313
1735576566.1667318,CAD operativo,55321
1735576566.1747396,CAD operativo,55329
1735576566.1822472,CAD operativo,55338
1735576566.191383,CAD operativo,55346
1735576566.1994276,CAD operativo,55354
1735576566.2068813,CAD operativo,55363
1735576566.2150545,CAD operativo,55371
1735576566.2240543,CAD operativo,55379
1735576566.2326345,CAD operativo,55388
1735576566.2406454,CAD operativo,55396
1735576566.2490208,CAD operativo,55404
1735576566.2570412,CAD operativo,55412
1735576566.2657397,CAD operativo,55421
1735576566.27371,CAD operativo,55429
1735576566.2826185,CAD operativo,55437
1735576566.2906377,CAD operativo,55446
1735576566.298743,CAD operativo,55454
1735576566.3077476,CAD operativo,55462
1735576566.3157136,CAD operativo,55471
1735576566.3237138,CAD operativo,55479
1735576566.3327181,CAD operativo,55487
1735576566.340184,CAD operativo,55495
1735576566.3480427,CAD operativo,55504
1735576566.3567436,CAD operativo,55512
1735576566.3657134,CAD operativo,55520
1735576566.373347,CAD operativo,55529
1735576566.3814645,CAD operativo,55537
1735576566.3907378,CAD operativo,55545
1735576566.3987362,CAD operativo,55553
1735576566.406723,CAD operativo,55562
1735576566.415727,CAD operativo,55570
1735576566.423729,CAD operativo,55578
1735576566.43183,CAD operativo,55587
1735576566.4400678,CAD operativo,55595
1735576566.4485862,CAD operativo,55603
1735576566.456227,CAD operativo,55612
1735576566.4637938,CAD operativo,55620
1735576566.4737475,CAD operativo,55628
1735576566.481695,CAD operativo,55636
1735576566.4896924,CAD operativo,55645
1735576566.4971561,CAD operativo,55653
1735576566.5059338,CAD operativo,55661
1735576566.5139406,CAD operativo,55670
1735576566.5228708,CAD operativo,55678
1735576566.5315437,CAD operativo,55686
1735576566.5397446,CAD operativo,55695
1735576566.5478172,CAD operativo,55703
1735576566.5558228,CAD operativo,55711
1735576566.5642686,CAD operativo,55719
1735576566.57227,CAD operativo,55728
1735576566.5807602,CAD operativo,55736
1735576566.5887587,CAD operativo,55744
1735576566.5972776,CAD operativo,55753
1735576566.605057,CAD operativo,55761
1735576566.6145227,CAD operativo,55769
1735576566.621737,CAD operativo,55777
1735576566.6305766,CAD operativo,55786
1735576566.6390662,CAD operativo,55794
1735576566.6473293,CAD operativo,55802
1735576566.6558604,CAD operativo,55811
1735576566.664013,CAD operativo,55819
1735576566.6720636,CAD operativo,55827
1735576566.6798508,CAD operativo,55836
1735576566.6882608,CAD operativo,55844
1735576566.6973252,CAD operativo,55852
1735576566.705722,CAD operativo,55860
1735576566.713727,CAD operativo,55869
1735576566.7227395,CAD operativo,55877
1735576566.7304075,CAD operativo,55885
1735576566.7384162,CAD operativo,55894
1735576566.7463932,CAD operativo,55902
1735576566.755327,CAD operativo,55910
1735576566.7634647,CAD operativo,55919
1735576566.7717466,CAD operativo,55927
1735576566.7798076,CAD operativo,55935
1735576566.788816,CAD operativo,55943
1735576566.7956715,CAD operativo,55952
1735576566.8049493,CAD operativo,55960
1735576566.8137522,CAD operativo,55968
1735576566.8217509,CAD operativo,55977
1735576566.829741,CAD operativo,55985
1735576566.837749,CAD operativo,55993
1735576566.846031,CAD operativo,56001
1735576566.8541825,CAD operativo,56010
1735576566.8630395,CAD operativo,56018
1735576566.8706152,CAD operativo,56026
1735576566.8790195,CAD operativo,56035
1735576566.8875062,CAD operativo,56043
1735576566.8967319,CAD operativo,56051
1735576566.9042685,CAD operativo,56060
1735576566.912757,CAD operativo,56068
1735576566.9208941,CAD operativo,56076
1735576566.929094,CAD operativo,56084
1735576566.9377549,CAD operativo,56093
1735576566.946755,CAD operativo,56101
1735576566.9547584,CAD operativo,56109
1735576566.9627583,CAD operativo,56118
1735576566.9707406,CAD operativo,56126
1735576566.979081,CAD operativo,56134
1735576566.9870858,CAD operativo,56143
1735576566.9957697,CAD operativo,56151
1735576567.0039954,CAD operativo,56159
1735576567.0125716,CAD operativo,56167
1735576567.0207036,CAD operativo,56176
1735576567.0287068,CAD operativo,56184
1735576567.0369215,CAD operativo,56192
1735576567.0453928,CAD operativo,56201
1735576567.0538223,CAD operativo,56209
1735576567.0623734,CAD operativo,56217
1735576567.070074,CAD operativo,56225
1735576567.0782933,CAD operativo,56234
1735576567.086425,CAD operativo,56242
1735576567.095749,CAD operativo,56250
1735576567.1037545,CAD operativo,56259
1735576567.111824,CAD operativo,56267
1735576567.1204405,CAD operativo,56275
1735576567.1284409,CAD operativo,56284
1735576567.1367438,CAD operativo,56292
1735576567.1451323,CAD operativo,56300
1735576567.1537442,CAD operativo,56308
1735576567.161796,CAD operativo,56317
1735576567.1697576,CAD operativo,56325
1735576567.1779954,CAD operativo,56333
1735576567.1859503,CAD operativo,56342
1735576567.194134,CAD operativo,56350
1735576567.2032237,CAD operativo,56358
1735576567.211536,CAD operativo,56366
1735576567.2196236,CAD operativo,56375
1735576567.2286716,CAD operativo,56383
1735576567.2367542,CAD operativo,56391
1735576567.2438061,CAD operativo,56400
1735576567.252674,CAD operativo,56408
1735576567.2611306,CAD operativo,56416
1735576567.2691367,CAD operativo,56425
1735576567.277813,CAD operativo,56433
1735576567.2867496,CAD operativo,56441
1735576567.293897,CAD operativo,56449
1735576567.3023698,CAD operativo,56458
1735576567.3113654,CAD operativo,56466
1735576567.3197455,CAD operativo,56474
1735576567.327223,CAD operativo,56483
1735576567.335656,CAD operativo,56491
1735576567.3446028,CAD operativo,56499
1735576567.3528621,CAD operativo,56508
1735576567.3609996,CAD operativo,56516
1735576567.3688133,CAD operativo,56524
1735576567.377814,CAD operativo,56532
1735576567.3849866,CAD operativo,56541
1735576567.3939867,CAD operativo,56549
1735576567.4024494,CAD operativo,56557
1735576567.410814,CAD operativo,56566
1735576567.4183242,CAD operativo,56574
1735576567.4273236,CAD operativo,56582
1735576567.435324,CAD operativo,56591
1735576567.4435012,CAD operativo,56599
1735576567.4527736,CAD operativo,56607
1735576567.460178,CAD operativo,56615
1735576567.4683392,CAD operativo,56624
1735576567.4774072,CAD operativo,56632
1735576567.48492,CAD operativo,56640
1735576567.4938846,CAD operativo,56649
1735576567.5012403,CAD operativo,56657
1735576567.5105402,CAD operativo,56665
1735576567.5180447,CAD operativo,56674
1735576567.5261998,CAD operativo,56682
1735576567.5357707,CAD operativo,56690
1735576567.542944,CAD operativo,56698
1735576567.551007,CAD operativo,56707
1735576567.5600135,CAD operativo,56715
1735576567.5683978,CAD operativo,56723
1735576567.5769348,CAD operativo,56732
1735576567.584562,CAD operativo,56740
1735576567.593845,CAD operativo,56748
1735576567.601343,CAD operativo,56757
1735576567.609763,CAD operativo,56765
1735576567.618459,CAD operativo,56773
1735576567.6269345,CAD operativo,56781
1735576567.6348963,CAD operativo,56790
1735576567.643311,CAD operativo,56798
1735576567.6517968,CAD operativo,56806
1735576567.6597958,CAD operativo,56815
1735576567.6677577,CAD operativo,56823
1735576567.6766171,CAD operativo,56831
1735576567.684168,CAD operativo,56840
1735576567.6921906,CAD operativo,56848
1735576567.7011955,CAD operativo,56856
1735576567.7091968,CAD operativo,56864
1735576567.717777,CAD operativo,56873
1735576567.726786,CAD operativo,56881
1735576567.7347822,CAD operativo,56889
1735576567.74217,CAD operativo,56898
1735576567.750177,CAD operativo,56906
1735576567.759488,CAD operativo,56914
1735576567.7674901,CAD operativo,56923
1735576567.7759562,CAD operativo,56931
1735576567.78476,CAD operativo,56939
1735576567.7927647,CAD operativo,56947
1735576567.8001115,CAD operativo,56956
1735576567.809517,CAD operativo,56964
1735576567.817645,CAD operativo,56972
1735576567.825982,CAD operativo,56981
1735576567.8332758,CAD operativo,56989
1735576567.8422754,CAD operativo,56997
1735576567.850777,CAD operativo,57006
1735576567.8587751,CAD operativo,57014
1735576567.8677707,CAD operativo,57022
1735576567.8754659,CAD operativo,57030
1735576567.8826482,CAD operativo,57039
1735576567.8922188,CAD operativo,57047
1735576567.9000044,CAD operativo,57055
1735576567.9086869,CAD operativo,57064
1735576567.917224,CAD operativo,57072
1735576567.925294,CAD operativo,57080
1735576567.9337697,CAD operativo,57089
1735576567.9417682,CAD operativo,57097
1735576567.9504225,CAD operativo,57105
1735576567.9586267,CAD operativo,57113
1735576567.9669132,CAD operativo,57122
1735576567.9755466,CAD operativo,57130
1735576567.9830532,CAD operativo,57138
1735576567.9917998,CAD operativo,57147
1735576567.999796,CAD operativo,57155
1735576568.00873,CAD operativo,57163
1735576568.016135,CAD operativo,57172
1735576568.0247867,CAD operativo,57180
1735576568.0330825,CAD operativo,57188
1735576568.0417938,CAD operativo,57196
1735576568.0497959,CAD operativo,57205
1735576568.0587082,CAD operativo,57213
1735576568.0667562,CAD operativo,57221
1735576568.0747628,CAD operativo,57230
1735576568.0837748,CAD operativo,57238
1735576568.0918162,CAD operativo,57246
1735576568.0988462,CAD operativo,57255
1735576568.1077895,CAD operativo,57263
1735576568.1158903,CAD operativo,57271
1735576568.1238897,CAD operativo,57279
1735576568.1327336,CAD operativo,57288
1735576568.1413777,CAD operativo,57296
1735576568.1497953,CAD operativo,57304
1735576568.1574671,CAD operativo,57313
1735576568.1657252,CAD operativo,57321
1735576568.1744576,CAD operativo,57329
1735576568.1825144,CAD operativo,57338
1735576568.1907969,CAD operativo,57346
1735576568.1997836,CAD operativo,57354
1735576568.2076054,CAD operativo,57363
1735576568.2154484,CAD operativo,57371
1735576568.2247818,CAD operativo,57379
1735576568.2322228,CAD operativo,57387
1735576568.2407973,CAD operativo,57396
1735576568.2491164,CAD operativo,57404
1735576568.2572095,CAD operativo,57412
1735576568.2652144,CAD operativo,57421
1735576568.2737741,CAD operativo,57429
1735576568.2827983,CAD operativo,57437
1735576568.2907834,CAD operativo,57446
1735576568.2989285,CAD operativo,57454
1735576568.3072703,CAD operativo,57462
1735576568.315592,CAD operativo,57470
1735576568.3233075,CAD operativo,57479
1735576568.3323212,CAD operativo,57487
1735576568.3404849,CAD operativo,57495
1735576568.348774,CAD operativo,57504
1735576568.3567731,CAD operativo,57512
1735576568.3657901,CAD operativo,57520
1735576568.3737502,CAD operativo,57529
1735576568.3809395,CAD operativo,57537
1735576568.390392,CAD operativo,57545
1735576568.3987813,CAD operativo,57553
1735576568.4060004,CAD operativo,57562
1735576568.4157755,CAD operativo,57570
1735576568.4235396,CAD operativo,57578
1735576568.4312286,CAD operativo,57587
1735576568.43978,CAD operativo,57595
1735576568.4480448,CAD operativo,57603
1735576568.4567904,CAD operativo,57612
1735576568.464881,CAD operativo,57620
1735576568.4737785,CAD operativo,57628
1735576568.4812882,CAD operativo,57636
1735576568.4893985,CAD operativo,57645
1735576568.4984143,CAD operativo,57653
1735576568.5068133,CAD operativo,57661
1735576568.5139902,CAD operativo,57670
1735576568.5227933,CAD operativo,57678
1735576568.5312557,CAD operativo,57686
1735576568.5398097,CAD operativo,57695
1735576568.5474236,CAD operativo,57703
1735576568.556566,CAD operativo,57711
1735576568.5642052,CAD operativo,57719
1735576568.572613,CAD operativo,57728
1735576568.5813034,CAD operativo,57736
1735576568.5893083,CAD operativo,57744
1735576568.597786,CAD operativo,57753
1735576568.605807,CAD operativo,57761
1735576568.6141376,CAD operativo,57769
1735576568.6227987,CAD operativo,57778
1735576568.630684,CAD operativo,57786
1735576568.6391635,CAD operativo,57794
1735576568.6475472,CAD operativo,57802
1735576568.655041,CAD operativo,57811
1735576568.664789,CAD operativo,57819
1735576568.6721263,CAD operativo,57827
1735576568.6798184,CAD operativo,57836
1735576568.6887727,CAD operativo,57844
1735576568.6977797,CAD operativo,57852
1735576568.7050543,CAD operativo,57861
1735576568.7138414,CAD operativo,57869
1735576568.722778,CAD operativo,57877
1735576568.7300096,CAD operativo,57885
1735576568.7379773,CAD operativo,57894
1735576568.7470155,CAD operativo,57902
1735576568.7557435,CAD operativo,57910
1735576568.7630692,CAD operativo,57919
1735576568.771786,CAD operativo,57927
1735576568.780108,CAD operativo,57935
1735576568.7886188,CAD operativo,57944
1735576568.7959943,CAD operativo,57952
1735576568.8057644,CAD operativo,57960
1735576568.8129346,CAD operativo,57968
1735576568.821443,CAD operativo,57977
1735576568.830441,CAD operativo,57985
1735576568.8388188,CAD operativo,57993
1735576568.846214,CAD operativo,58002
1735576568.8547354,CAD operativo,58010
1735576568.8637612,CAD operativo,58018
1735576568.8717804,CAD operativo,58027
1735576568.8787766,CAD operativo,58035
1735576568.888482,CAD operativo,58043
1735576568.8967192,CAD operativo,58051
1735576568.9040937,CAD operativo,58060
1735576568.9137812,CAD operativo,58068
1735576568.9208956,CAD operativo,58076
1735576568.9298654,CAD operativo,58085
1735576568.9374762,CAD operativo,58093
1735576568.946481,CAD operativo,58101
1735576568.9547932,CAD operativo,58110
1735576568.962804,CAD operativo,58118
1735576568.9712632,CAD operativo,58126
1735576568.9793513,CAD operativo,58134
1735576568.986965,CAD operativo,58143
1735576568.9965904,CAD operativo,58151
1735576569.0040576,CAD operativo,58159
1735576569.0120578,CAD operativo,58168
1735576569.0205145,CAD operativo,58176
1735576569.0297885,CAD operativo,58184
1735576569.0377882,CAD operativo,58193
1735576569.0458004,CAD operativo,58201
1735576569.054813,CAD operativo,58209
1735576569.0628133,CAD operativo,58217
1735576569.070827,CAD operativo,58226
1735576569.0792727,CAD operativo,58234
1735576569.0873837,CAD operativo,58242
1735576569.095613,CAD operativo,58251
1735576569.1030755,CAD operativo,58259
1735576569.1119778,CAD operativo,58267
1735576569.1207094,CAD operativo,58276
1735576569.1290627,CAD operativo,58284
1735576569.13775,CAD operativo,58292
1735576569.1456277,CAD operativo,58300
1735576569.1539564,CAD operativo,58309
1735576569.1618211,CAD operativo,58317
1735576569.1708314,CAD operativo,58325
1735576569.1787887,CAD operativo,58334
1735576569.1864293,CAD operativo,58342
1735576569.1954274,CAD operativo,58350
1735576569.2034059,CAD operativo,58359
1735576569.2120225,CAD operativo,58367
1735576569.2207968,CAD operativo,58375
1735576569.228573,CAD operativo,58383
1735576569.2360656,CAD operativo,58392
1735576569.2453337,CAD operativo,58400
